"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"OPCML",3.76020965208111e-29,-4.62024990658149,0.012,0.239,7.43844673374686e-25,"OPCML","Neuron"
"GABRA2",3.86527769502512e-29,-2.61839873601647,0.048,0.304,7.64629233629869e-25,"GABRA2","Neuron"
"RCOR2",5.60890385619229e-29,1.83349342826139,0.437,0.199,1.10955336083196e-24,"RCOR2","IP"
"LDB2",1.39871355632052e-28,-3.34340039234125,0.026,0.262,2.76693515711326e-24,"LDB2","Neuron"
"ANK2",1.5208244897389e-28,-1.77606913783734,0.159,0.445,3.00849500560148e-24,"ANK2","Neuron"
"ATP6V0B",1.64895287616255e-28,-0.746620388764607,0.718,0.886,3.26195857962475e-24,"ATP6V0B","Neuron"
"TCEAL2",2.83370857803774e-28,-1.21298593371647,0.298,0.592,5.60564230907425e-24,"TCEAL2","Neuron"
"TCP10L",4.05590454763536e-28,3.01979887888195,0.235,0.05,8.02339037613227e-24,"TCP10L","IP"
"MT-ND1",5.25074140305066e-28,-0.535591912539243,0.962,0.977,1.03870166435148e-23,"MT-ND1","Neuron"
"PNRC1",6.7013949335474e-28,0.7700543522113,0.855,0.723,1.32566994575435e-23,"PNRC1","IP"
"ASAH1",6.97346211176426e-28,-1.33437444009381,0.274,0.572,1.37949027494921e-23,"ASAH1","Neuron"
"PCLO",9.4055825252146e-28,-1.88329411525324,0.153,0.435,1.86061233513795e-23,"PCLO","Neuron"
"RCN2",1.09693189245039e-27,0.705870399203686,0.871,0.787,2.16995066964536e-23,"RCN2","IP"
"PLK2",1.12685580547665e-27,-1.38847079038801,0.354,0.644,2.22914615439392e-23,"PLK2","Neuron"
"GABRB2",1.23815044119532e-27,-3.50726274022298,0.024,0.252,2.44930920277258e-23,"GABRB2","Neuron"
"GLUL",1.32713538746408e-27,1.34589671252935,0.59,0.368,2.62533922348145e-23,"GLUL","IP"
"GSTM3",1.34739134540747e-27,-1.40480283757756,0.272,0.551,2.66540955948505e-23,"GSTM3","Neuron"
"SMARCA5",1.41240300646623e-27,1.14306300184465,0.644,0.425,2.7940156273915e-23,"SMARCA5","IP"
"DLK1",1.53372133827057e-27,4.25909834879084,0.193,0.029,3.03400755136685e-23,"DLK1","IP"
"NKAIN4",1.78323068240707e-27,2.51239415119076,0.26,0.065,3.52758693593767e-23,"NKAIN4","IP"
"SEPW1",2.82752878924661e-27,-0.761917663351794,0.658,0.825,5.59341745088764e-23,"SEPW1","Neuron"
"DSTN",4.54909531101223e-27,-0.603058485656795,0.853,0.921,8.9990203442444e-23,"DSTN","Neuron"
"TBR1",6.0294322664845e-27,-1.00498255929661,0.417,0.718,1.19274229095596e-22,"TBR1","Neuron"
"SCG5",7.99161335369693e-27,-1.4001001473863,0.29,0.565,1.58090095362833e-22,"SCG5","Neuron"
"RPL18",8.5608377479768e-27,0.326468041608115,1,0.994,1.69350492330477e-22,"RPL18","Not Significant"
"RP11-356J5.12",9.71139743656009e-27,-3.0620547807612,0.044,0.275,1.92110864090032e-22,"RP11-356J5.12","Neuron"
"FTH1",1.08733571944252e-26,-0.348541242984206,1,0.999,2.15096752020119e-22,"FTH1","Not Significant"
"CNTN1",1.21782504568871e-26,-4.05606363283743,0.018,0.233,2.4091015053814e-22,"CNTN1","Neuron"
"ING2",2.46858789895686e-26,-1.57036386208978,0.223,0.503,4.88336058171645e-22,"ING2","Neuron"
"APP",2.53213063942474e-26,-0.808224191800294,0.602,0.839,5.00906083091002e-22,"APP","Neuron"
"RPL7A",2.69556003093667e-26,0.344701743448121,1,0.995,5.33235685319893e-22,"RPL7A","Not Significant"
"ROGDI",2.87686173348625e-26,-1.46028621021367,0.197,0.484,5.6910078811825e-22,"ROGDI","Neuron"
"SUMO2",2.95367297318135e-26,0.365114071120411,1,0.986,5.84295587554735e-22,"SUMO2","Not Significant"
"DLG2",3.6266778926894e-26,-2.54006881574463,0.058,0.298,7.17429420731818e-22,"DLG2","Neuron"
"TEAD2",4.05031090490628e-26,3.54174837213839,0.167,0.02,8.0123250320856e-22,"TEAD2","IP"
"ADGRG1",4.63820097115978e-26,1.44259670488701,0.511,0.288,9.17528916114828e-22,"ADGRG1","IP"
"TMEM35",4.93959255252279e-26,-1.03741869622002,0.433,0.685,9.77150198740058e-22,"TMEM35","Neuron"
"SULT4A1",5.06920427936047e-26,-1.49356064914752,0.193,0.475,1.00278999054309e-21,"SULT4A1","Neuron"
"SLCO5A1",5.88362203835665e-26,1.67408379973429,0.503,0.288,1.16389811162771e-21,"SLCO5A1","IP"
"SV2A",5.94774100158922e-26,-1.43221699795633,0.219,0.499,1.17658212493438e-21,"SV2A","Neuron"
"CLIC1",6.2164447274259e-26,1.69330529743545,0.384,0.157,1.22973709597939e-21,"CLIC1","IP"
"PHACTR3",7.07888375369097e-26,-1.71012127700885,0.125,0.386,1.40034478415515e-21,"PHACTR3","Neuron"
"SLCO3A1",8.21059228113755e-26,-2.40184117922363,0.078,0.32,1.62421936505463e-21,"SLCO3A1","Neuron"
"PGAP1",8.77865747046146e-26,1.11980767328217,0.64,0.431,1.73659402080669e-21,"PGAP1","IP"
"FGF12",8.86813740209901e-26,-2.00452159634939,0.076,0.328,1.75429494088323e-21,"FGF12","Neuron"
"TNIK",9.78278654002717e-26,-2.22682625942085,0.085,0.335,1.93523083334817e-21,"TNIK","Neuron"
"GGH",1.01869136452858e-25,-1.39560345310962,0.225,0.505,2.01517525731045e-21,"GGH","Neuron"
"LRRN1",1.0774873301277e-25,2.36158678553196,0.241,0.058,2.13148543645861e-21,"LRRN1","IP"
"SYT5",1.18873860969813e-25,-2.00377946682652,0.083,0.337,2.35156271770485e-21,"SYT5","Neuron"
"RPL22",1.59612595681187e-25,0.399668262097189,0.994,0.972,3.15745636776525e-21,"RPL22","Not Significant"
"PITHD1",1.72919888845296e-25,-1.17606012544046,0.296,0.586,3.42070124113765e-21,"PITHD1","Neuron"
"KIF3A",1.84239120135003e-25,-0.867756612376611,0.581,0.797,3.64461827451064e-21,"KIF3A","Neuron"
"TSPAN6",2.40475670083436e-25,2.56898766636127,0.215,0.045,4.75708970559053e-21,"TSPAN6","IP"
"RPL11",2.99530417643529e-25,0.286332019273463,1,1,5.92531072182429e-21,"RPL11","Not Significant"
"NSG1",3.92339474442695e-25,-0.575944303424254,0.757,0.902,7.7612594834254e-21,"NSG1","Neuron"
"EPHA3",4.10742753205361e-25,3.65251304145657,0.153,0.016,8.12531314390844e-21,"EPHA3","IP"
"NEUROD1",5.04279627372632e-25,1.46107271190723,0.465,0.235,9.9756595886854e-21,"NEUROD1","IP"
"FEZ1",5.28684527726987e-25,-0.579299527282863,0.734,0.894,1.04584373274953e-20,"FEZ1","Neuron"
"CACNG8",5.78164723311686e-25,-1.81206350711983,0.095,0.351,1.14372545565518e-20,"CACNG8","Neuron"
"GRIK3",6.29852443971058e-25,-5.38278201943632,0.006,0.198,1.24597410466355e-20,"GRIK3","Neuron"
"ENO2",7.22828388275418e-25,-0.826359181062761,0.612,0.787,1.42989911768643e-20,"ENO2","Neuron"
"SPTBN1",7.52252284933131e-25,-1.35131940896787,0.243,0.522,1.48810547005472e-20,"SPTBN1","Neuron"
"UBA52",7.74976094491476e-25,0.428543427585854,0.988,0.97,1.53305771012304e-20,"UBA52","Not Significant"
"SPOCK1",1.17859220659918e-24,-1.92390471622528,0.105,0.355,2.33149110309451e-20,"SPOCK1","Neuron"
"MSRA",1.63251072653256e-24,-2.57390576781463,0.05,0.273,3.22943271922671e-20,"MSRA","Neuron"
"REEP1",1.68809574146857e-24,-1.25173453041913,0.203,0.493,3.33939099577312e-20,"REEP1","Neuron"
"ARID4A",1.99560246846038e-24,-0.832474056748862,0.537,0.771,3.94770080310833e-20,"ARID4A","Neuron"
"KCNG1",2.324950582191e-24,-1.46462070287608,0.191,0.468,4.59921724169025e-20,"KCNG1","Neuron"
"BAZ1A",2.39846421352094e-24,1.20037507840364,0.559,0.324,4.74464190718711e-20,"BAZ1A","IP"
"RPL5",2.40619171567601e-24,0.354349321397232,1,0.995,4.75992845195029e-20,"RPL5","Not Significant"
"B3GAT1",2.65452085632438e-24,-1.56769189180028,0.193,0.455,5.25117315798089e-20,"B3GAT1","Neuron"
"ATP6V1G2",2.97738719608536e-24,-1.0843568661663,0.338,0.597,5.88986735129605e-20,"ATP6V1G2","Neuron"
"DLL1",3.05788519035912e-24,1.93925980475474,0.344,0.133,6.04910848356842e-20,"DLL1","IP"
"SVIL",3.06467994794834e-24,2.54704698610505,0.231,0.057,6.0625498730314e-20,"SVIL","IP"
"MDK",3.13239619679805e-24,2.27764187112526,0.326,0.123,6.19650615650591e-20,"MDK","IP"
"RASL11B",3.27828308222989e-24,1.66455525228818,0.497,0.283,6.48509959326716e-20,"RASL11B","IP"
"TAGLN3",4.10920991278802e-24,0.694913372286256,0.899,0.854,8.12883904947726e-20,"TAGLN3","IP"
"GNB2L1",4.3182479181533e-24,0.350590353240398,1,0.995,8.54235803169085e-20,"GNB2L1","Not Significant"
"UQCR11",4.87583022197319e-24,-0.662344499744703,0.734,0.847,9.64536734510737e-20,"UQCR11","Neuron"
"NCAM1",4.9319288168456e-24,-0.840898820310821,0.596,0.79,9.75634158548397e-20,"NCAM1","Neuron"
"COX7A2",5.26334806488596e-24,-0.401382174750189,0.962,0.981,1.04119551419574e-19,"COX7A2","Not Significant"
"TANC2",6.39742978087391e-24,-1.8599666791525,0.113,0.364,1.26553955925248e-19,"TANC2","Neuron"
"LINC00643",8.28922940886733e-24,-3.29432478561218,0.022,0.223,1.63977536166214e-19,"LINC00643","Neuron"
"ARL4C",9.89131628012884e-24,1.71455548830908,0.346,0.136,1.95670018653509e-19,"ARL4C","IP"
"KIFAP3",1.02389826945352e-23,-0.937253921917614,0.451,0.702,2.02547555663295e-19,"KIFAP3","Neuron"
"NME1",1.0548711022947e-23,-0.770692887571076,0.622,0.824,2.08674601455937e-19,"NME1","Neuron"
"C11orf96",1.06978072455804e-23,-1.79482522520063,0.123,0.373,2.11624022932072e-19,"C11orf96","Neuron"
"MLLT3",1.10232261290069e-23,-1.17571816087133,0.241,0.525,2.18061459284015e-19,"MLLT3","Neuron"
"JPH4",1.20701891417023e-23,-1.22958950220293,0.274,0.548,2.38772481601155e-19,"JPH4","Neuron"
"GLTSCR2",1.51524020627451e-23,0.824692025701551,0.795,0.634,2.99744817605223e-19,"GLTSCR2","IP"
"ZBTB20",2.24932741959886e-23,2.36850669241751,0.239,0.064,4.44961950145046e-19,"ZBTB20","IP"
"PTTG1IP",2.84724953057714e-23,1.24944074334413,0.525,0.305,5.63242902138771e-19,"PTTG1IP","IP"
"PDGFC",3.23263163550296e-23,-1.94579150378836,0.085,0.325,6.39479190135196e-19,"PDGFC","Neuron"
"BRINP1",4.11423890192628e-23,-2.82360453393982,0.036,0.24,8.13878739579056e-19,"BRINP1","Neuron"
"MARCH4",4.42435772141716e-23,-5.69555943075165,0.002,0.178,8.75226444450742e-19,"MARCH4","Neuron"
"ARG2",4.9675317914538e-23,-1.33585387411645,0.211,0.48,9.82677138985391e-19,"ARG2","Neuron"
"KCNQ2",5.03952129294106e-23,1.52580399219389,0.431,0.211,9.969181021696e-19,"KCNQ2","IP"
"SIAH3",6.1003224401919e-23,-5.2900131065984,0.004,0.181,1.20676578511876e-18,"SIAH3","Neuron"
"SLC25A4",6.1898087589696e-23,-0.843624511968477,0.501,0.727,1.22446796869937e-18,"SLC25A4","Neuron"
"FKBP1B",6.21829565218858e-23,-1.26061087955956,0.241,0.506,1.23010324591595e-18,"FKBP1B","Neuron"
"CTTNBP2",9.77207323487676e-23,-1.15223249117933,0.256,0.532,1.93311152732332e-18,"CTTNBP2","Neuron"
"MAP1LC3A",1.04573579337095e-22,-1.06919740266904,0.384,0.616,2.06867454644642e-18,"MAP1LC3A","Neuron"
"GABRG2",1.0547699851369e-22,-2.83331875099668,0.034,0.236,2.08654598459782e-18,"GABRG2","Neuron"
"CADM3",1.06494776967965e-22,-1.55092129742631,0.179,0.43,2.10667967798029e-18,"CADM3","Neuron"
"ACTR10",1.16271222095735e-22,-0.820811677980514,0.471,0.731,2.30007731549784e-18,"ACTR10","Neuron"
"PGM2L1",1.20806238274382e-22,-0.880077095651436,0.507,0.73,2.38978900554382e-18,"PGM2L1","Neuron"
"INHBA-AS1",1.2900695689755e-22,-3.24602885981465,0.022,0.214,2.55201562134734e-18,"INHBA-AS1","Neuron"
"CDKL2",1.5566790964527e-22,-2.39031171827368,0.048,0.259,3.07942258860274e-18,"CDKL2","Neuron"
"SYNDIG1",1.56999858055549e-22,-2.97505626851028,0.038,0.239,3.10577119205487e-18,"SYNDIG1","Neuron"
"NRXN2",1.62075340371904e-22,-1.34216126671586,0.245,0.494,3.206174383237e-18,"NRXN2","Neuron"
"TCTEX1D2",2.391925910622e-22,-1.01678151602347,0.352,0.608,4.73170783639243e-18,"TCTEX1D2","Neuron"
"RPS27A",2.47323426963352e-22,0.2997871322095,1,0.999,4.89255203218904e-18,"RPS27A","Not Significant"
"IGFBP2",3.34977590997645e-22,1.17609301493631,0.724,0.553,6.62652670511541e-18,"IGFBP2","IP"
"COMMD6",3.365935148905e-22,0.533048075993669,0.932,0.898,6.65849291156386e-18,"COMMD6","IP"
"RPL27A",3.6133289687227e-22,0.307794001127287,1,0.997,7.14788736592724e-18,"RPL27A","Not Significant"
"LSM4",4.1504986677458e-22,-0.721907607418232,0.551,0.762,8.21051646453474e-18,"LSM4","Neuron"
"STMN4",4.18529328456571e-22,-0.564303427978353,0.726,0.931,8.27934717552789e-18,"STMN4","Neuron"
"CDH13",4.21357587563934e-22,-5.87062389208096,0.002,0.171,8.33529579718974e-18,"CDH13","Neuron"
"BCAP29",4.99051550760681e-22,-1.68143588315197,0.129,0.371,9.87223777714778e-18,"BCAP29","Neuron"
"PRKACB",5.22564791825555e-22,-1.67305530316306,0.145,0.387,1.03373767118931e-17,"PRKACB","Neuron"
"BACH2",5.61159766519135e-22,-1.84100454188705,0.119,0.355,1.11008625012815e-17,"BACH2","Neuron"
"MAPRE3",6.94495927870334e-22,-1.30100661338536,0.231,0.492,1.3738518445131e-17,"MAPRE3","Neuron"
"STXBP6",7.51800280795618e-22,2.78514954977546,0.171,0.03,1.48721131546989e-17,"STXBP6","IP"
"RPL14",8.51427547266362e-22,0.346509230656873,0.996,0.987,1.68429397400232e-17,"RPL14","Not Significant"
"MOAP1",8.67804259146691e-22,-1.1496266399634,0.304,0.56,1.71669038544398e-17,"MOAP1","Neuron"
"IDS",8.96304971026666e-22,-1.08638640315219,0.262,0.533,1.77307049368495e-17,"IDS","Neuron"
"HSP90AB1",1.03899202175254e-21,-0.325116283158062,0.996,1,2.05533401743088e-17,"HSP90AB1","Not Significant"
"LAPTM4A",1.04255850254175e-21,0.810775288805821,0.803,0.635,2.06238922972809e-17,"LAPTM4A","IP"
"SYBU",1.517317077564e-21,-1.98559760910924,0.093,0.316,3.00155664283711e-17,"SYBU","Neuron"
"DOK5",1.54764759999594e-21,1.51824667345485,0.346,0.14,3.06155648231197e-17,"DOK5","IP"
"SOX3",1.59672480658556e-21,3.37652705658936,0.155,0.024,3.15864101238756e-17,"SOX3","IP"
"GTF2H5",1.71483918969318e-21,-0.86514879587343,0.505,0.706,3.39229488505104e-17,"GTF2H5","Neuron"
"NAP1L3",1.76116641074859e-21,-1.3569475588991,0.219,0.467,3.48393939374286e-17,"NAP1L3","Neuron"
"DRAXIN",1.90375251362746e-21,-0.85529095678168,0.501,0.71,3.76600322245784e-17,"DRAXIN","Neuron"
"OLFM2",1.90856546725914e-21,-1.43341743366984,0.169,0.415,3.77552420733202e-17,"OLFM2","Neuron"
"MSI1",2.00137842871612e-21,1.71938445606371,0.334,0.137,3.95912680768623e-17,"MSI1","IP"
"SSBP4",2.53288420464655e-21,-1.12206423734368,0.3,0.543,5.0105515336318e-17,"SSBP4","Neuron"
"OCIAD1",2.62512673824938e-21,-0.724993358973614,0.634,0.813,5.19302571360492e-17,"OCIAD1","Neuron"
"SLC24A2",3.19765033182194e-21,-2.90473613772841,0.02,0.202,6.32559188641016e-17,"SLC24A2","Neuron"
"TET1",3.3561168500602e-21,2.32303152954855,0.205,0.05,6.63907035278909e-17,"TET1","IP"
"GFOD1",3.95320647035394e-21,-1.52447634758704,0.129,0.373,7.82023303965416e-17,"GFOD1","Neuron"
"NDRG1",4.21333089949659e-21,-2.77952559719151,0.028,0.215,8.33481118538415e-17,"NDRG1","Neuron"
"LGALS3BP",4.33152923393467e-21,3.06595264200065,0.153,0.024,8.56863113056956e-17,"LGALS3BP","IP"
"CES4A",5.13803637910351e-21,-2.75294752981913,0.03,0.218,1.01640635651426e-16,"CES4A","Neuron"
"TMEM98",5.47725893398827e-21,1.46220970901295,0.39,0.179,1.08351136232156e-16,"TMEM98","IP"
"RGS7",5.73369682130304e-21,-2.86222452175721,0.028,0.213,1.13423990519017e-16,"RGS7","Neuron"
"HES5",5.85341945228228e-21,4.74982433902323,0.133,0.016,1.15792343605048e-16,"HES5","IP"
"FLRT3",6.56133164591929e-21,2.51217194235864,0.225,0.065,1.29796262619575e-16,"FLRT3","IP"
"CACNA1E",1.05218941563307e-20,-2.24077236967752,0.042,0.237,2.08144110200534e-16,"CACNA1E","Neuron"
"RPS25",1.05769190700304e-20,0.306434676049498,1,0.998,2.09232613043342e-16,"RPS25","Not Significant"
"MPPED1",1.08488667321929e-20,-2.87387235736247,0.032,0.217,2.14612281696241e-16,"MPPED1","Neuron"
"SYNE2",1.11757815935337e-20,0.798470274868658,0.744,0.584,2.21079311483284e-16,"SYNE2","IP"
"LRRTM4",1.24454908033795e-20,-3.65054024353284,0.018,0.191,2.46196699072454e-16,"LRRTM4","Neuron"
"SSTR2",1.39044112645276e-20,1.0691650939584,0.708,0.562,2.75057063634884e-16,"SSTR2","IP"
"SLF1",1.80122069675954e-20,-1.43178767082439,0.171,0.417,3.56317478232973e-16,"SLF1","Neuron"
"POLE4",1.85781985486036e-20,-1.29548207189517,0.223,0.471,3.67513923688477e-16,"POLE4","Neuron"
"ARF3",1.87440455359584e-20,-1.2092619193892,0.274,0.516,3.70794708792328e-16,"ARF3","Neuron"
"NECAP1",2.4829523973479e-20,-1.13578220020095,0.302,0.55,4.91177643243362e-16,"NECAP1","Neuron"
"CTXN1",3.16289403017772e-20,-1.12571880786002,0.328,0.553,6.25683697049757e-16,"CTXN1","Neuron"
"CSAD",3.26277331987003e-20,-1.33786024045942,0.213,0.462,6.45441818136689e-16,"CSAD","Neuron"
"ARPC2",3.88413144808056e-20,-0.577807415406415,0.807,0.894,7.68358883059296e-16,"ARPC2","Neuron"
"PDE4DIP",4.08163394392848e-20,-1.79107949346892,0.107,0.326,8.07428826787932e-16,"PDE4DIP","Neuron"
"ANKRD46",4.14260276437056e-20,-1.03734760689042,0.302,0.558,8.19489678847784e-16,"ANKRD46","Neuron"
"ENHO",4.16506828566862e-20,-1.37040433291321,0.177,0.417,8.23933808270967e-16,"ENHO","Neuron"
"ADGRB3",4.49035910768057e-20,-2.30151269654295,0.078,0.28,8.88282838681371e-16,"ADGRB3","Neuron"
"TCEAL4",4.57652886182751e-20,-0.702061258904285,0.592,0.786,9.05328939446717e-16,"TCEAL4","Neuron"
"CNN2",4.90121664148098e-20,1.40338131073872,0.408,0.203,9.69558676017767e-16,"CNN2","IP"
"FGF13",5.12941910350281e-20,-1.41550045023987,0.183,0.42,1.01470168705493e-15,"FGF13","Neuron"
"DCLK1",5.28856784824349e-20,-1.22126518138432,0.258,0.501,1.04618449173953e-15,"DCLK1","Neuron"
"IRF2BPL",5.4103901380458e-20,-1.10666779058964,0.298,0.548,1.07028337710822e-15,"IRF2BPL","Neuron"
"LYPD1",5.9280613620399e-20,3.11260706150437,0.145,0.023,1.17268909863873e-15,"LYPD1","IP"
"MYO10",6.4691197076733e-20,2.3762824750688,0.247,0.083,1.27972126057193e-15,"MYO10","IP"
"RPS10",6.50861841370898e-20,0.469049472624647,0.954,0.909,1.28753489459991e-15,"RPS10","Not Significant"
"EBF2",7.07629127445208e-20,2.95470151916831,0.129,0.016,1.39983193991211e-15,"EBF2","IP"
"POU3F4",7.63226658127057e-20,3.07249075339289,0.141,0.021,1.50981497510694e-15,"POU3F4","IP"
"PRKCB",7.63374949271492e-20,-2.75677276142582,0.038,0.221,1.51010832464887e-15,"PRKCB","Neuron"
"BTF3",8.3116274082882e-20,0.3934771101013,0.986,0.967,1.64420613390757e-15,"BTF3","Not Significant"
"MLLT11",1.00148898792273e-19,0.358372680428676,0.992,0.994,1.98114551590874e-15,"MLLT11","Not Significant"
"FRRS1L",1.13042523481265e-19,-3.19061915127207,0.028,0.201,2.23620719950639e-15,"FRRS1L","Neuron"
"EBPL",1.32786241253136e-19,1.22101708353821,0.525,0.353,2.62677742446955e-15,"EBPL","IP"
"SMARCC1",1.34591598835183e-19,0.805710123691946,0.698,0.543,2.66249100815759e-15,"SMARCC1","IP"
"ATPIF1",1.44598015601777e-19,-0.677933203842432,0.672,0.827,2.86043794463435e-15,"ATPIF1","Neuron"
"ATP1A3",1.46023523843036e-19,-1.06533438515459,0.31,0.55,2.88863734866294e-15,"ATP1A3","Neuron"
"CADM1",1.50554134256268e-19,-0.737565266608584,0.513,0.734,2.97826188385749e-15,"CADM1","Neuron"
"POU2F2",1.54556335181206e-19,-1.35538024053047,0.181,0.418,3.05743342255462e-15,"POU2F2","Neuron"
"EIF3F",1.59542652786686e-19,0.479568397633138,0.928,0.86,3.15607275742622e-15,"EIF3F","Not Significant"
"HIST1H4C",1.92469574930747e-19,-1.24177710494319,0.274,0.512,3.80743313128004e-15,"HIST1H4C","Neuron"
"CXADR",2.07388553982543e-19,-0.638869915383982,0.759,0.895,4.10256037488266e-15,"CXADR","Neuron"
"SLC17A7",2.18381677703246e-19,-1.05551685434978,0.247,0.51,4.32002634832562e-15,"SLC17A7","Neuron"
"CAMLG",2.26961804189026e-19,-0.503298817970491,0.714,0.871,4.48975841046731e-15,"CAMLG","Neuron"
"CEP85L",2.58099019659722e-19,-1.13817541647973,0.235,0.481,5.10571480690863e-15,"CEP85L","Neuron"
"SYNGR3",2.67308699472885e-19,-2.12514500960297,0.072,0.269,5.28790069297261e-15,"SYNGR3","Neuron"
"LAGE3",2.79361168350103e-19,-1.29536788922555,0.179,0.415,5.52632263230173e-15,"LAGE3","Neuron"
"NOV",2.87475140764132e-19,-5.65884415446195,0.004,0.153,5.68683323459606e-15,"NOV","Neuron"
"LIMCH1",2.96989014553809e-19,-1.18186273453478,0.161,0.403,5.87503668590345e-15,"LIMCH1","Neuron"
"CORO1C",3.13818586741779e-19,1.16725840891642,0.449,0.242,6.20795928292587e-15,"CORO1C","IP"
"PKIA",3.30813655229354e-19,-1.39287676658988,0.159,0.393,6.54415572774708e-15,"PKIA","Neuron"
"TCF3",3.33345848129766e-19,1.87105672033109,0.26,0.092,6.59424756770304e-15,"TCF3","IP"
"FRMD3",3.88342141780068e-19,-2.45586530082952,0.032,0.208,7.6821842486933e-15,"FRMD3","Neuron"
"CHD5",3.99481288246214e-19,-2.06043506074522,0.066,0.261,7.90253884408661e-15,"CHD5","Neuron"
"LITAF",4.43501739867608e-19,3.06805219043638,0.139,0.022,8.77335141806102e-15,"LITAF","IP"
"SMAD9",4.57031497284552e-19,2.04244305526448,0.25,0.086,9.04099707928302e-15,"SMAD9","IP"
"SNCB",4.9210268754769e-19,-1.25982115999567,0.121,0.354,9.7347753650684e-15,"SNCB","Neuron"
"EFS",4.99710519661185e-19,1.88281195453005,0.223,0.066,9.88527349993757e-15,"EFS","IP"
"ASCL1",5.08232052616041e-19,2.91917245484642,0.171,0.039,1.00538464648505e-14,"ASCL1","IP"
"PCMT1",5.49953429778531e-19,-0.676570271870784,0.584,0.797,1.08791787478789e-14,"PCMT1","Neuron"
"PGRMC2",6.58123113582758e-19,1.18911092637674,0.493,0.302,1.30189914328941e-14,"PGRMC2","IP"
"KCNK12",7.33787775084367e-19,-2.3784087014157,0.05,0.233,1.4515789766719e-14,"KCNK12","Neuron"
"LIN7A",8.34246071730026e-19,-1.472625436252,0.135,0.353,1.65030557909634e-14,"LIN7A","Neuron"
"SERINC1",8.64510481436732e-19,-0.769492076843407,0.459,0.699,1.71017463437814e-14,"SERINC1","Neuron"
"RPL34",8.90647953777177e-19,0.27158597518961,1,0.999,1.76187978216201e-14,"RPL34","Not Significant"
"QDPR",9.29428293401432e-19,-1.1976488003619,0.258,0.488,1.83859505000671e-14,"QDPR","Neuron"
"NFIA",9.47155661709319e-19,0.655576898746923,0.897,0.879,1.87366332999337e-14,"NFIA","IP"
"ADAMTS3",1.01462400219369e-18,-5.39143883237773,0.004,0.149,2.00712920113955e-14,"ADAMTS3","Neuron"
"LPL",1.020538062304e-18,-4.60335743255076,0.006,0.154,2.01882839484978e-14,"LPL","Neuron"
"TUSC3",1.09677597478992e-18,-1.04043760129035,0.352,0.579,2.16964223332942e-14,"TUSC3","Neuron"
"VIM",1.12360626920222e-18,-0.814762879479525,0.557,0.726,2.22271792173584e-14,"VIM","Neuron"
"ATP1B3",1.2180885766565e-18,0.798451304996543,0.748,0.624,2.4096228223419e-14,"ATP1B3","IP"
"SMARCA2",1.53014215751955e-18,-2.49689435573079,0.048,0.228,3.02692721600517e-14,"SMARCA2","Neuron"
"NRP1",1.72938655419022e-18,3.14418550185663,0.127,0.018,3.42107248149909e-14,"NRP1","IP"
"TGIF1",1.80505780163059e-18,3.21453983203867,0.125,0.017,3.57076534318564e-14,"TGIF1","IP"
"ITFG1",1.80832266137501e-18,-1.0886446122289,0.288,0.527,3.57722388873205e-14,"ITFG1","Neuron"
"RPL3",1.88349727360735e-18,0.254428624603677,1,0.998,3.72593430665006e-14,"RPL3","Not Significant"
"COPRS",1.91323024085563e-18,-1.25865311252572,0.149,0.382,3.78475206246061e-14,"COPRS","Neuron"
"RPS26",1.9219357752337e-18,0.587594301410394,0.956,0.909,3.8019733505673e-14,"RPS26","IP"
"GPR85",1.99719609427759e-18,-2.20645401975753,0.05,0.232,3.95085331369992e-14,"GPR85","Neuron"
