"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"PEX26",0.00850676188952015,-0.963724381626926,0.07,0.114,1,"PEX26","Not Significant"
"UBE2S",0.00852032600344016,0.392752945229963,0.523,0.625,1,"UBE2S","Not Significant"
"METTL6",0.00852679260975895,-0.676287523017305,0.124,0.178,1,"METTL6","Not Significant"
"C1GALT1C1",0.00855152818875316,0.462546461314204,0.126,0.08,1,"C1GALT1C1","Not Significant"
"UQCC2",0.00864620482430691,0.334611492403156,0.519,0.464,1,"UQCC2","Not Significant"
"WDR5",0.00866001893287196,0.265756386091584,0.201,0.138,1,"WDR5","Not Significant"
"ARID1A",0.00872496580479985,-0.436154739538142,0.418,0.449,1,"ARID1A","Not Significant"
"PHTF1",0.00877234617037236,0.497259130791834,0.199,0.142,1,"PHTF1","Not Significant"
"FAM174A",0.00879780796864428,-0.870081407233987,0.077,0.123,1,"FAM174A","Not Significant"
"HMG20A",0.00883889961581322,-0.912057870639082,0.098,0.145,1,"HMG20A","Not Significant"
"CACFD1",0.00893060949676814,-0.899922034790025,0.063,0.107,1,"CACFD1","Not Significant"
"NPM3",0.00897147587925538,-0.455644665878061,0.224,0.284,1,"NPM3","Not Significant"
"DROSHA",0.00903503528936489,-0.885775444087862,0.075,0.119,1,"DROSHA","Not Significant"
"CCDC50",0.00905304811546633,0.3602750193694,0.327,0.252,1,"CCDC50","Not Significant"
"UBE2G2",0.00906344197608243,-0.396500409751446,0.313,0.372,1,"UBE2G2","Not Significant"
"MLF1",0.00908960718501849,0.473224920111067,0.299,0.237,1,"MLF1","Not Significant"
"SERAC1",0.00909758512718962,-0.634816157215565,0.061,0.105,1,"SERAC1","Not Significant"
"RBMX2",0.0091217197378792,-0.409320945515458,0.308,0.37,1,"RBMX2","Not Significant"
"TOR1A",0.00912757908698763,-0.652913662867095,0.164,0.217,1,"TOR1A","Not Significant"
"HSPB11",0.00917178090296487,0.286992946389879,0.362,0.276,1,"HSPB11","Not Significant"
"C2orf47",0.00917337437870745,0.591830305795794,0.161,0.11,1,"C2orf47","Not Significant"
"SEPT6",0.00919319511831245,0.415243025887874,0.271,0.204,1,"SEPT6","Not Significant"
"ATG9A",0.0092446917558739,-0.921760620394729,0.061,0.103,1,"ATG9A","Not Significant"
"ACBD5",0.00924509114237544,0.316312587538031,0.143,0.092,1,"ACBD5","Not Significant"
"FUT11",0.00925661842314467,-1.2258046024562,0.077,0.12,1,"FUT11","Not Significant"
"RNF157",0.00931763773942851,-1.00357024826559,0.091,0.136,1,"RNF157","Not Significant"
"TRIB2",0.00932511672120756,0.571364780164275,0.187,0.133,1,"TRIB2","Not Significant"
"UBR5",0.00933240101873544,-0.579947985150463,0.208,0.263,1,"UBR5","Not Significant"
"COPB2",0.00935330549459684,0.418792289781543,0.334,0.263,1,"COPB2","Not Significant"
"LONP1",0.00938705367302156,-0.475004483137552,0.126,0.18,1,"LONP1","Not Significant"
"OGG1",0.0093900116570486,-0.714105475469371,0.14,0.191,1,"OGG1","Not Significant"
"UBA1",0.00945463879076583,-0.271141076421223,0.547,0.583,1,"UBA1","Not Significant"
"FAM98C",0.00951617296902503,-0.691381444111001,0.107,0.159,1,"FAM98C","Not Significant"
"FAM229B",0.00956977619181865,-0.402528333840137,0.439,0.478,1,"FAM229B","Not Significant"
"ZNF529",0.00959416859138649,-0.978508215122995,0.068,0.111,1,"ZNF529","Not Significant"
"LRPPRC",0.00962379464104398,-0.612365380054465,0.147,0.202,1,"LRPPRC","Not Significant"
"ALAD",0.00972570896471264,-0.950891725954571,0.07,0.113,1,"ALAD","Not Significant"
"NSMCE1",0.00975250786481266,-0.703995499685451,0.119,0.171,1,"NSMCE1","Not Significant"
"RPUSD3",0.0097586709628746,-0.71448756314811,0.161,0.211,1,"RPUSD3","Not Significant"
"NDUFA9",0.00976633936862495,0.460303274810444,0.36,0.286,1,"NDUFA9","Not Significant"
"ALDH9A1",0.0098309844804376,0.376386067506195,0.346,0.274,1,"ALDH9A1","Not Significant"
"METTL17",0.00985428614383026,0.390344197103544,0.199,0.14,1,"METTL17","Not Significant"
"FAM204A",0.00991712242877084,-0.323404943823842,0.484,0.527,1,"FAM204A","Not Significant"
"NOL9",0.00998407403227421,-0.757669368300588,0.093,0.141,1,"NOL9","Not Significant"
"LETM1",0.00999895338365713,-0.664842330153415,0.152,0.206,1,"LETM1","Not Significant"
"MFSD3",0.0100213721104816,-0.950230736162887,0.072,0.116,1,"MFSD3","Not Significant"
"SNW1",0.0100499223365634,0.284153803698746,0.523,0.452,1,"SNW1","Not Significant"
"NDUFB5",0.0100783242132862,-0.285733697835826,0.572,0.607,1,"NDUFB5","Not Significant"
"GPR137",0.0101162785121012,-0.568542389185982,0.131,0.185,1,"GPR137","Not Significant"
"BIRC6",0.010143223809572,-0.490843748119876,0.203,0.262,1,"BIRC6","Not Significant"
"ERCC4",0.0101711866395673,-0.543420216676878,0.154,0.21,1,"ERCC4","Not Significant"
"SEPN1",0.0102091563129341,0.387234166373787,0.119,0.074,1,"SEPN1","Not Significant"
"RNF145",0.0102165620034737,-0.542809485626323,0.213,0.267,1,"RNF145","Not Significant"
"CCAR1",0.0102939584717158,0.32676384092372,0.502,0.421,1,"CCAR1","Not Significant"
"ETNK1",0.0103329440220582,0.387424453998867,0.304,0.235,1,"ETNK1","Not Significant"
"RICTOR",0.0103639068416348,-0.72641527444881,0.133,0.184,1,"RICTOR","Not Significant"
"XPO1",0.0104260830367314,-0.48835734283069,0.327,0.375,1,"XPO1","Not Significant"
"MTRNR2L1",0.010442066987409,0.75741785369876,0.107,0.067,1,"MTRNR2L1","Not Significant"
"TFB1M",0.0104748378040147,0.443091202126666,0.103,0.062,1,"TFB1M","Not Significant"
"ANAPC13",0.0104835907415094,-0.344293245015592,0.5,0.526,1,"ANAPC13","Not Significant"
"ZNF354A",0.0105389474419276,-0.629871686962313,0.117,0.168,1,"ZNF354A","Not Significant"
"MRPL54",0.010569146261,0.28463665928178,0.371,0.289,1,"MRPL54","Not Significant"
"FBXL3",0.010600432352723,0.4281519551875,0.196,0.138,1,"FBXL3","Not Significant"
"TSPYL2",0.0106153979251265,-0.742553521000326,0.143,0.192,1,"TSPYL2","Not Significant"
"KAT8",0.0106155874270678,0.343687553197841,0.336,0.26,1,"KAT8","Not Significant"
"ASNA1",0.0106197708564152,-0.428896893752999,0.35,0.4,1,"ASNA1","Not Significant"
"ASMTL",0.0106330751025442,-0.625294656766196,0.159,0.211,1,"ASMTL","Not Significant"
"ZNF639",0.0106491401019409,-0.453825898771834,0.234,0.291,1,"ZNF639","Not Significant"
"FBXL17",0.0106662378390569,-1.03868392214654,0.07,0.112,1,"FBXL17","Not Significant"
"DGCR14",0.0106791987555763,-0.904288664489231,0.121,0.168,1,"DGCR14","Not Significant"
"C22orf39",0.0107086399710241,0.286873257431259,0.35,0.272,1,"C22orf39","Not Significant"
"MCRS1",0.0107225118263583,0.273584696330163,0.346,0.268,1,"MCRS1","Not Significant"
"RCBTB2",0.0107439152402138,-0.708669523131818,0.117,0.167,1,"RCBTB2","Not Significant"
"STK40",0.0107448545513259,-0.744132914852569,0.1,0.148,1,"STK40","Not Significant"
"MINPP1",0.0107644366418928,0.417075900220893,0.187,0.129,1,"MINPP1","Not Significant"
"SOCS6",0.0107713688417228,0.649081959315625,0.11,0.069,1,"SOCS6","Not Significant"
"STAT3",0.0107736562307053,0.43098278609964,0.238,0.178,1,"STAT3","Not Significant"
"TATDN1",0.0107794782193989,0.330059603221917,0.43,0.355,1,"TATDN1","Not Significant"
"PACRGL",0.0107964783551406,0.637249863590737,0.1,0.061,1,"PACRGL","Not Significant"
"TSSC4",0.0108063914458092,-0.492792173119885,0.269,0.323,1,"TSSC4","Not Significant"
"RNF2",0.0108287893783755,0.292182797324458,0.255,0.187,1,"RNF2","Not Significant"
"SURF6",0.0108299132869195,-0.539441069372355,0.138,0.189,1,"SURF6","Not Significant"
"SUPT3H",0.0109099435959394,0.711832010063647,0.133,0.087,1,"SUPT3H","Not Significant"
"CBFB",0.0110125854304015,0.375802176951538,0.168,0.115,1,"CBFB","Not Significant"
"SRR",0.0110413403726869,-0.827030979896439,0.11,0.158,1,"SRR","Not Significant"
"LINC01560",0.0110634752020287,-0.451918402962298,0.082,0.13,1,"LINC01560","Not Significant"
"MLLT1",0.0111363628659578,-0.515499579026621,0.119,0.172,1,"MLLT1","Not Significant"
"NUFIP2",0.0112019219307977,0.374108122062501,0.299,0.228,1,"NUFIP2","Not Significant"
"MBD5",0.0112132292444877,-0.893870775374228,0.063,0.105,1,"MBD5","Not Significant"
"ZCCHC6",0.0112239989911526,-0.896183453387465,0.091,0.135,1,"ZCCHC6","Not Significant"
"FAM173A",0.011243126741665,-0.649285978021655,0.154,0.206,1,"FAM173A","Not Significant"
"WDR6",0.0112973124578377,0.278377535894524,0.236,0.173,1,"WDR6","Not Significant"
"PPP1R37",0.0113051971950646,-0.769900991170005,0.15,0.198,1,"PPP1R37","Not Significant"
"CHTF8",0.0113276016471738,-0.708232257468928,0.124,0.175,1,"CHTF8","Not Significant"
"WIPF2",0.0113936402744556,-0.393794721900702,0.224,0.283,1,"WIPF2","Not Significant"
"AASS",0.0114000136641386,0.375178382826116,0.117,0.073,1,"AASS","Not Significant"
"YAE1D1",0.0115111476446015,0.475173777900747,0.217,0.161,1,"YAE1D1","Not Significant"
"ZNF675",0.0115155811649822,-0.771503431566453,0.129,0.178,1,"ZNF675","Not Significant"
"NCK2",0.0115973531778464,-0.740678993845205,0.082,0.126,1,"NCK2","Not Significant"
"HBS1L",0.0116423990299655,-0.601846469618728,0.164,0.22,1,"HBS1L","Not Significant"
"TRIOBP",0.0116640232049932,0.417003034341049,0.103,0.063,1,"TRIOBP","Not Significant"
"C12orf73",0.0116849025627621,-0.455929496731697,0.32,0.365,1,"C12orf73","Not Significant"
"PRMT7",0.011700573847864,-0.956445745313635,0.068,0.11,1,"PRMT7","Not Significant"
"NCKAP5L",0.0117043299397753,-0.511072595274598,0.161,0.218,1,"NCKAP5L","Not Significant"
"TIGAR",0.0117091964182385,0.526397702256744,0.206,0.15,1,"TIGAR","Not Significant"
"CCDC71L",0.0117374033188105,-0.80694377774125,0.068,0.11,1,"CCDC71L","Not Significant"
"SRD5A3",0.0117760968978969,-1.15447636399731,0.063,0.103,1,"SRD5A3","Not Significant"
"RARS2",0.0117783217090737,-0.502203234830101,0.257,0.313,1,"RARS2","Not Significant"
"TMEM208",0.0117905953630881,-0.390813553417659,0.273,0.332,1,"TMEM208","Not Significant"
"CCDC136",0.0118046912897093,-0.887037780996265,0.117,0.164,1,"CCDC136","Not Significant"
"DRAM2",0.0118252597416862,0.301495505166172,0.322,0.249,1,"DRAM2","Not Significant"
"CRAT",0.0118772699606566,-0.756686267674417,0.082,0.127,1,"CRAT","Not Significant"
"CELSR2",0.0119756542441556,-0.65408919561662,0.112,0.162,1,"CELSR2","Not Significant"
"CUL2",0.0120470218808271,-0.710841849620922,0.166,0.214,1,"CUL2","Not Significant"
"TMEM126A",0.01208885656051,-0.456320273290074,0.308,0.364,1,"TMEM126A","Not Significant"
"PAPD5",0.0120955828659433,-0.621993510898444,0.114,0.165,1,"PAPD5","Not Significant"
"PGGT1B",0.012114856258422,0.525716371195834,0.121,0.078,1,"PGGT1B","Not Significant"
"C12orf45",0.0121481719511159,0.33615441798505,0.336,0.269,1,"C12orf45","Not Significant"
"LIN7C",0.0121765424447239,-0.683944995362028,0.11,0.158,1,"LIN7C","Not Significant"
"ZFAND3",0.0123069478642116,0.286126206137053,0.304,0.232,1,"ZFAND3","Not Significant"
"C5orf30",0.012326973873504,0.385686661722591,0.357,0.284,1,"C5orf30","Not Significant"
"ZNF579",0.012416424938484,-0.507079327697886,0.173,0.229,1,"ZNF579","Not Significant"
"DENND6B",0.0124327011859183,-1.02279355812868,0.079,0.121,1,"DENND6B","Not Significant"
"ZMYM4",0.0125345146624598,-0.604172276167599,0.145,0.195,1,"ZMYM4","Not Significant"
"FBXO3",0.0126345933146524,-0.57752686714526,0.206,0.26,1,"FBXO3","Not Significant"
"STK19",0.0127012283976937,-0.640022293268293,0.18,0.23,1,"STK19","Not Significant"
"GOSR1",0.0127428209034864,0.263796048753137,0.355,0.279,1,"GOSR1","Not Significant"
"ARRDC3",0.012793750264559,-0.541698576101956,0.182,0.238,1,"ARRDC3","Not Significant"
"TYRO3",0.0128118581130538,0.443138984434279,0.152,0.104,1,"TYRO3","Not Significant"
"CDIP1",0.0128677849684113,-0.606346726948006,0.199,0.252,1,"CDIP1","Not Significant"
"LPIN2",0.0128687998942952,-0.606962709289645,0.161,0.211,1,"LPIN2","Not Significant"
"ERLEC1",0.0128823954209665,-0.445616179930373,0.362,0.411,1,"ERLEC1","Not Significant"
"BABAM1",0.0128952464025891,-0.392915671359894,0.322,0.379,1,"BABAM1","Not Significant"
"PTS",0.013123254142138,-0.371986221819393,0.343,0.394,1,"PTS","Not Significant"
"KHSRP",0.0132589129221351,0.345122833091246,0.273,0.208,1,"KHSRP","Not Significant"
"PITPNA",0.0132793131628913,-1.10352820735777,0.089,0.129,1,"PITPNA","Not Significant"
"HSPBP1",0.0132968657741805,-0.506581409395,0.21,0.265,1,"HSPBP1","Not Significant"
"NFYC",0.0133133486303334,-0.468187161624026,0.259,0.313,1,"NFYC","Not Significant"
"ETFDH",0.0133174155779702,-0.666953777355779,0.157,0.203,1,"ETFDH","Not Significant"
"COQ7",0.013326262473713,-0.650721999976651,0.206,0.252,1,"COQ7","Not Significant"
"PPIF",0.0133289642613713,0.543871466356151,0.21,0.155,1,"PPIF","Not Significant"
"SRP54",0.0133342905721197,-0.422481980184628,0.273,0.328,1,"SRP54","Not Significant"
"INO80D",0.0133795569982023,-0.664293195082395,0.105,0.153,1,"INO80D","Not Significant"
"LINC00969",0.0134507247283634,-0.457891617543484,0.297,0.347,1,"LINC00969","Not Significant"
"TRIM33",0.0135007765881214,-0.642382322514873,0.304,0.338,1,"TRIM33","Not Significant"
"TRIP4",0.0136105598824913,-0.573587077074738,0.121,0.17,1,"TRIP4","Not Significant"
"SLC25A26",0.0137052938630389,0.44372983804686,0.248,0.189,1,"SLC25A26","Not Significant"
"EIF4G3",0.0137274929026249,-0.471331609270912,0.266,0.32,1,"EIF4G3","Not Significant"
"ARID3A",0.0138045087704132,-0.600471830393347,0.114,0.161,1,"ARID3A","Not Significant"
"PPP2R3C",0.0138680528305095,0.368393816159783,0.421,0.357,1,"PPP2R3C","Not Significant"
"ARV1",0.0138696060245062,-0.804826762437264,0.145,0.192,1,"ARV1","Not Significant"
"SLC11A2",0.0139273294428152,0.33755276005361,0.14,0.093,1,"SLC11A2","Not Significant"
"YBEY",0.0139986276232448,0.342682431907082,0.271,0.207,1,"YBEY","Not Significant"
"RNF7",0.0140723555553758,-0.26393908398587,0.579,0.627,1,"RNF7","Not Significant"
"MRPL42",0.0142206493325284,0.266109817035277,0.563,0.486,1,"MRPL42","Not Significant"
"TOPORS-AS1",0.0142250010815291,0.377184504300585,0.121,0.078,1,"TOPORS-AS1","Not Significant"
"PHYH",0.0142347599117829,0.376250281316973,0.136,0.09,1,"PHYH","Not Significant"
"JUP",0.0142356535491433,-0.497747478559234,0.086,0.133,1,"JUP","Not Significant"
"SLC52A2",0.0142726396807528,-0.730435503241091,0.159,0.207,1,"SLC52A2","Not Significant"
"CAHM",0.0142747992010801,0.672978488305318,0.103,0.065,1,"CAHM","Not Significant"
"SIRT6",0.0143267843985325,-0.632427803505551,0.164,0.211,1,"SIRT6","Not Significant"
"PSPC1",0.0143289775289425,-0.422647849790176,0.407,0.444,1,"PSPC1","Not Significant"
"PUSL1",0.0143395414301246,0.453173124510149,0.1,0.062,1,"PUSL1","Not Significant"
"BCL2L13",0.0143682455016508,0.281301118156226,0.143,0.095,1,"BCL2L13","Not Significant"
"DNAJC19",0.0143971840616131,0.282124857654267,0.418,0.342,1,"DNAJC19","Not Significant"
"GRK6",0.0144947607448207,0.59812430648158,0.126,0.083,1,"GRK6","Not Significant"
"FAM45A",0.0145720583091178,-0.481069286685333,0.29,0.347,1,"FAM45A","Not Significant"
"TMBIM4",0.0148504792444491,-0.649242703420113,0.171,0.221,1,"TMBIM4","Not Significant"
"SARNP",0.0149088986813055,0.391740896843721,0.14,0.093,1,"SARNP","Not Significant"
"RANBP6",0.0149284545373321,-0.893471462333227,0.093,0.137,1,"RANBP6","Not Significant"
"TNPO1",0.0149892978105429,-0.468205416368315,0.439,0.464,1,"TNPO1","Not Significant"
"NAPG",0.0151104241767769,-0.589549369578628,0.171,0.222,1,"NAPG","Not Significant"
"TMEM115",0.0151149725352946,-0.731244035693008,0.105,0.148,1,"TMEM115","Not Significant"
"YIPF4",0.0152261488096248,-0.462310575478808,0.29,0.347,1,"YIPF4","Not Significant"
"NOL7",0.015345362543222,-0.36143116928059,0.472,0.499,1,"NOL7","Not Significant"
"SACS",0.0154684517559171,0.515843745648774,0.161,0.114,1,"SACS","Not Significant"
"DMTF1",0.0154931842555556,-0.744655888104322,0.14,0.185,1,"DMTF1","Not Significant"
"GALNT1",0.0154970601418824,0.532321223546918,0.201,0.149,1,"GALNT1","Not Significant"
"NUTF2",0.0155636237506142,0.251107042077095,0.386,0.31,1,"NUTF2","Not Significant"
"AAMP",0.0156910078725151,-0.303097458215203,0.371,0.43,1,"AAMP","Not Significant"
"FDX1L",0.0157240935274801,-0.914940457811184,0.077,0.118,1,"FDX1L","Not Significant"
"ZNF500",0.0157243112143228,-0.974927431862621,0.07,0.11,1,"ZNF500","Not Significant"
"CCDC22",0.0157658121404938,0.482519196890693,0.107,0.068,1,"CCDC22","Not Significant"
"KLHL24",0.0158225388138395,-0.313153634123936,0.264,0.325,1,"KLHL24","Not Significant"
"DOCK7",0.0158300955213733,-0.754780370186314,0.119,0.167,1,"DOCK7","Not Significant"
"OXR1",0.0158321012617759,0.270155963729972,0.376,0.307,1,"OXR1","Not Significant"
"GNB1L",0.0158704349774307,-0.602412013189382,0.061,0.101,1,"GNB1L","Not Significant"
"FABP7",0.0159479197784134,0.468246084366804,0.479,0.404,1,"FABP7","Not Significant"
"TMX2",0.0160226295809624,-0.399961034007897,0.25,0.305,1,"TMX2","Not Significant"
"BPNT1",0.0160526196617345,-0.866663041376397,0.065,0.105,1,"BPNT1","Not Significant"
"SBDS",0.0160566788770873,-0.252971888244608,0.488,0.535,1,"SBDS","Not Significant"
"NXF1",0.0160678902342763,0.306039436156799,0.215,0.159,1,"NXF1","Not Significant"
"YDJC",0.0162480611272365,-0.606584681798103,0.14,0.189,1,"YDJC","Not Significant"
"ADGRL3",0.0164486976420563,-1.1870870806423,0.089,0.129,1,"ADGRL3","Not Significant"
"NCOA4",0.0166378976599494,-0.42884359666199,0.208,0.262,1,"NCOA4","Not Significant"
"ZNF7",0.0167054227648203,-0.630929109134723,0.157,0.204,1,"ZNF7","Not Significant"
"KLF10",0.0167335441257158,-0.583542307766915,0.164,0.211,1,"KLF10","Not Significant"
"RP11-620J15.3",0.0167772113705342,0.273560142548834,0.336,0.27,1,"RP11-620J15.3","Not Significant"
"LPP",0.0168236648875904,0.40147100761305,0.11,0.07,1,"LPP","Not Significant"
"XPNPEP3",0.0168277587464814,0.385352554382441,0.107,0.068,1,"XPNPEP3","Not Significant"
"A1BG",0.0168901849863464,-0.535262345917881,0.234,0.278,1,"A1BG","Not Significant"
"COX18",0.0169128604954601,-0.761507043174303,0.061,0.1,1,"COX18","Not Significant"
"VPS13B",0.0169815082912058,0.658307839288172,0.11,0.071,1,"VPS13B","Not Significant"
"PILRB",0.0170864040825258,-0.772550805970977,0.077,0.119,1,"PILRB","Not Significant"
"TXLNG",0.017103057717782,-0.278302327761775,0.313,0.371,1,"TXLNG","Not Significant"
"ABCB7",0.0171293325595874,0.49929808577915,0.124,0.082,1,"ABCB7","Not Significant"
"SCCPDH",0.0171335220558428,0.290932554526975,0.386,0.317,1,"SCCPDH","Not Significant"
"RNF141",0.0171576191476063,-0.520296607812506,0.1,0.147,1,"RNF141","Not Significant"
"TRAPPC6A",0.0171700172710353,0.454074107399216,0.234,0.179,1,"TRAPPC6A","Not Significant"
"COG5",0.0171933469117781,-0.947081426075714,0.089,0.13,1,"COG5","Not Significant"
"ARMC8",0.0172485736577924,-0.491206709244722,0.222,0.27,1,"ARMC8","Not Significant"
"GALNT2",0.0172729203123693,-0.910772984188198,0.098,0.14,1,"GALNT2","Not Significant"
"CBR4",0.0172980937014109,0.41333239759683,0.257,0.201,1,"CBR4","Not Significant"
"INPP5K",0.0173470164653124,-0.831629245625323,0.084,0.125,1,"INPP5K","Not Significant"
"LRRC23",0.0173543176059381,-0.685816677031625,0.096,0.14,1,"LRRC23","Not Significant"
"DPH3",0.0174932002335128,0.360250465912696,0.203,0.148,1,"DPH3","Not Significant"
"CCDC93",0.0175093630506135,-0.718327241433353,0.15,0.195,1,"CCDC93","Not Significant"
"PQLC1",0.0175248607772007,-0.773411311299203,0.105,0.148,1,"PQLC1","Not Significant"
"NFKBIE",0.0175259991148412,-0.76055942684783,0.075,0.115,1,"NFKBIE","Not Significant"
"MOGS",0.0176163245833207,0.509417849376928,0.143,0.099,1,"MOGS","Not Significant"
"PCNXL4",0.0176241987967137,-0.4368023760883,0.245,0.3,1,"PCNXL4","Not Significant"
"PRELID3B",0.0176986200414807,0.544417748915291,0.208,0.157,1,"PRELID3B","Not Significant"
"MECR",0.0178524701570453,-0.696707609146885,0.121,0.167,1,"MECR","Not Significant"
"MUS81",0.0178863512401024,-0.685502680796808,0.164,0.21,1,"MUS81","Not Significant"
"PARP2",0.0179088575400547,-0.767062633842314,0.185,0.229,1,"PARP2","Not Significant"
"DNER",0.0179505237060831,-0.646571935184645,0.343,0.386,1,"DNER","Not Significant"
"PHF21A",0.017988397356892,-0.462781231877174,0.124,0.174,1,"PHF21A","Not Significant"
"ATXN3",0.0179948288647137,0.421343293631122,0.264,0.205,1,"ATXN3","Not Significant"
"FNTA",0.0180128958862471,0.317445831632841,0.379,0.309,1,"FNTA","Not Significant"
"NR1H2",0.0180305225050155,0.294121061488183,0.164,0.113,1,"NR1H2","Not Significant"
"COG8",0.0180613069642415,-0.693604079773654,0.136,0.182,1,"COG8","Not Significant"
"DAG1",0.0180926090429639,-0.715023583296681,0.093,0.136,1,"DAG1","Not Significant"
"CASK",0.0181057040554254,-0.508945228793862,0.119,0.168,1,"CASK","Not Significant"
"ZCCHC11",0.0181057916190876,-0.300592554701992,0.409,0.454,1,"ZCCHC11","Not Significant"
"CNTRL",0.0181178791652186,0.338485266880088,0.18,0.127,1,"CNTRL","Not Significant"
"KDM6A",0.0181775044087923,-0.742966614118283,0.089,0.13,1,"KDM6A","Not Significant"
"PURB",0.01821607954323,0.374969614900367,0.133,0.089,1,"PURB","Not Significant"
"GALK1",0.0182199247868828,-0.832296554972665,0.098,0.14,1,"GALK1","Not Significant"
"ZHX1",0.0183335022124309,-0.465685485736878,0.152,0.202,1,"ZHX1","Not Significant"
"EXOSC1",0.0183450187516805,-0.584719048857106,0.203,0.252,1,"EXOSC1","Not Significant"
"AKAP8L",0.0183535638847865,-0.267937011598416,0.53,0.565,1,"AKAP8L","Not Significant"
"ZNF565",0.0184008504633922,-0.569350273885748,0.075,0.116,1,"ZNF565","Not Significant"
"MGAT1",0.0184244510160979,0.461202331546768,0.129,0.086,1,"MGAT1","Not Significant"
"SCARB1",0.0184341480079095,-0.866588954440338,0.082,0.122,1,"SCARB1","Not Significant"
"FLYWCH1",0.0184635020682888,-0.44694570288905,0.096,0.142,1,"FLYWCH1","Not Significant"
"AIFM1",0.0185005773252189,-0.483454664448367,0.124,0.172,1,"AIFM1","Not Significant"
"NME6",0.0185513980102836,0.507525584624283,0.159,0.113,1,"NME6","Not Significant"
"EAPP",0.0186465491036295,-0.2847187586676,0.371,0.425,1,"EAPP","Not Significant"
"RNF126",0.0186840429636055,-0.372467642657607,0.343,0.392,1,"RNF126","Not Significant"
"ANKHD1",0.0187206604145185,0.446117043093761,0.154,0.108,1,"ANKHD1","Not Significant"
"DVL2",0.0187456558817041,0.2769753785829,0.22,0.162,1,"DVL2","Not Significant"
"TXNDC16",0.0188200748679627,-0.752312328688161,0.079,0.121,1,"TXNDC16","Not Significant"
"LRRC8B",0.0188531978850966,0.571253219671733,0.121,0.081,1,"LRRC8B","Not Significant"
"SOD2",0.0188745580274056,0.505376262961566,0.161,0.114,1,"SOD2","Not Significant"
"GPS2",0.0189803037899304,-1.06969595607017,0.082,0.12,1,"GPS2","Not Significant"
"SIPA1L1",0.0190474189573212,-1.08486981540739,0.082,0.12,1,"SIPA1L1","Not Significant"
"CCDC137",0.0192202884247082,0.364141723818025,0.189,0.137,1,"CCDC137","Not Significant"
"TAX1BP1",0.0192282226577096,-0.26076963830324,0.589,0.613,1,"TAX1BP1","Not Significant"
"DUSP11",0.0193172637191546,0.373160858505263,0.203,0.15,1,"DUSP11","Not Significant"
"STT3B",0.0195308275370818,-0.543346797747127,0.276,0.322,1,"STT3B","Not Significant"
"NGRN",0.0195520253611668,-0.578446978772486,0.089,0.132,1,"NGRN","Not Significant"
"TMED10",0.0195755464142285,-0.493271657659598,0.36,0.398,1,"TMED10","Not Significant"
"NAB2",0.0196511225274774,-0.566485398899527,0.185,0.233,1,"NAB2","Not Significant"
"EXT1",0.0196754608837536,0.359573644144437,0.117,0.076,1,"EXT1","Not Significant"
"CHMP4B",0.0196872730395924,-0.410954122598364,0.39,0.438,1,"CHMP4B","Not Significant"
"MRPL28",0.0197257821525718,-0.333236745311365,0.343,0.391,1,"MRPL28","Not Significant"
"MAPK7",0.0197844019878789,-0.708838549281127,0.091,0.132,1,"MAPK7","Not Significant"
"PGAP2",0.019797706967446,-0.771446024492868,0.091,0.132,1,"PGAP2","Not Significant"
"MIIP",0.0198172077105635,-0.44806647559892,0.175,0.223,1,"MIIP","Not Significant"
"ABHD17C",0.0198247837735446,-0.718135431158864,0.093,0.135,1,"ABHD17C","Not Significant"
"ATPAF2",0.0198252965718601,0.424134134100573,0.133,0.09,1,"ATPAF2","Not Significant"
"VEZT",0.0199582791677543,0.254735871359343,0.477,0.405,1,"VEZT","Not Significant"
"DERL2",0.0199763821219128,0.27263971469278,0.236,0.179,1,"DERL2","Not Significant"
"TOM1L2",0.0200865906891148,-0.772987699713871,0.079,0.119,1,"TOM1L2","Not Significant"
"NUTM2A-AS1",0.0201558201560281,0.281148547729694,0.114,0.074,1,"NUTM2A-AS1","Not Significant"
"MAP2K4",0.0202018872997385,-0.518326307518902,0.129,0.176,1,"MAP2K4","Not Significant"
"URGCP",0.0202364746112899,-0.88599421344426,0.075,0.113,1,"URGCP","Not Significant"
"ZNF121",0.0202845158839192,-0.649912380627887,0.105,0.148,1,"ZNF121","Not Significant"
"STX8",0.0203849115952105,0.255581619660324,0.294,0.23,1,"STX8","Not Significant"
"SKI",0.0203871583590837,-0.598611749101916,0.075,0.115,1,"SKI","Not Significant"
"AATF",0.0204242756569233,-0.430640865924054,0.194,0.244,1,"AATF","Not Significant"
"FANCL",0.0204808576563945,-0.465500210363172,0.252,0.3,1,"FANCL","Not Significant"
"CDK17",0.0204878732139358,0.388333832422302,0.143,0.098,1,"CDK17","Not Significant"
"MSANTD4",0.0205144443151078,-0.559002432244257,0.136,0.182,1,"MSANTD4","Not Significant"
"LDB1",0.0206824243967602,-0.595618673617194,0.068,0.108,1,"LDB1","Not Significant"
"TMEM69",0.0206934495348446,0.272969111592381,0.208,0.15,1,"TMEM69","Not Significant"
"MRPL15",0.0207444495719121,-0.355141619117765,0.364,0.409,1,"MRPL15","Not Significant"
"HMGA1",0.0207880007072488,0.25625624734987,0.741,0.738,1,"HMGA1","Not Significant"
