"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"NBPF14",1.38002586562064e-14,1.66437176368469,0.192,0.044,2.72996716737074e-10,"NBPF14","Progenitor"
"HN1L",1.38784339003663e-14,0.915515285325842,0.401,0.191,2.74543179417045e-10,"HN1L","Progenitor"
"ANKRD44",1.44461153158049e-14,-2.26680412658649,0.062,0.173,2.85773053177252e-10,"ANKRD44","IP"
"TMA7",1.47545066483732e-14,0.363263709112756,0.939,0.889,2.91873650518118e-10,"TMA7","Not Significant"
"PCBP4",1.50973314908437e-14,-0.815966891171709,0.416,0.535,2.98655411551871e-10,"PCBP4","IP"
"DYNC2LI1",1.57655047917316e-14,1.10841645111912,0.329,0.139,3.11873215790035e-10,"DYNC2LI1","Progenitor"
"F3",1.71607863519866e-14,6.34126921551089,0.108,0,3.39474675614999e-10,"F3","Progenitor"
"MRPL24",1.76309453507924e-14,1.02096038838795,0.273,0.093,3.48775360929376e-10,"MRPL24","Progenitor"
"PNRC2",1.77843888299633e-14,0.732763294711413,0.5,0.268,3.51810779834335e-10,"PNRC2","Progenitor"
"THSD4",1.80620328577071e-14,2.40071501391794,0.149,0.02,3.57303133991161e-10,"THSD4","Progenitor"
"RP11-263K19.4",1.84465057424992e-14,3.38709476960095,0.125,0.008,3.6490877659812e-10,"RP11-263K19.4","Progenitor"
"ADD3",1.88246951462741e-14,1.20984974138599,0.262,0.087,3.72390119383594e-10,"ADD3","Progenitor"
"LAMTOR4",1.99777774845999e-14,0.599256406036329,0.67,0.445,3.95200394200355e-10,"LAMTOR4","Progenitor"
"KCNN1",2.0068711719867e-14,-1.90713672021383,0.063,0.177,3.96999255242408e-10,"KCNN1","IP"
"SCARA3",2.02412713622509e-14,3.22048359924647,0.128,0.01,4.00412830088048e-10,"SCARA3","Progenitor"
"DNAJC19",2.02674383586602e-14,0.687290740627189,0.486,0.252,4.00930465611017e-10,"DNAJC19","Progenitor"
"KIF2C",2.03409894687653e-14,3.01390424469322,0.129,0.01,4.02385453671116e-10,"KIF2C","Progenitor"
"ZMAT3",2.10158797102811e-14,1.19443206660527,0.313,0.125,4.1573613242878e-10,"ZMAT3","Progenitor"
"GATAD1",2.10914515174906e-14,1.11167681218362,0.361,0.165,4.17231093918999e-10,"GATAD1","Progenitor"
"ZCCHC9",2.1200016942723e-14,1.76310363903097,0.196,0.048,4.19378735160946e-10,"ZCCHC9","Progenitor"
"SLC39A1",2.15597233933742e-14,0.798293853838544,0.405,0.187,4.26494448167728e-10,"SLC39A1","Progenitor"
"LRRCC1",2.15780825423331e-14,1.21990796284142,0.257,0.085,4.26857628852433e-10,"LRRCC1","Progenitor"
"CYP20A1",2.26499718743403e-14,1.26651119416355,0.266,0.093,4.480617436182e-10,"CYP20A1","Progenitor"
"SSR3",2.29424632449873e-14,0.700447844679267,0.531,0.296,4.53847807912338e-10,"SSR3","Progenitor"
"RASAL2",2.47362141078604e-14,1.09478729918138,0.313,0.127,4.89331787481694e-10,"RASAL2","Progenitor"
"STK3",2.49402746171535e-14,2.74832808764272,0.142,0.018,4.9336851247653e-10,"STK3","Progenitor"
"OIP5",2.49490980474999e-14,2.76645812179421,0.132,0.012,4.93543057575643e-10,"OIP5","Progenitor"
"IFT22",2.57743907826022e-14,1.02323295309091,0.353,0.157,5.09868998461437e-10,"IFT22","Progenitor"
"CCDC8",2.58182641466981e-14,1.9723115836687,0.183,0.04,5.10736901349982e-10,"CCDC8","Progenitor"
"HECTD4",2.65396258059555e-14,-1.52149742138659,0.135,0.27,5.25006877693412e-10,"HECTD4","IP"
"FADS3",2.65397203444088e-14,1.47340887921227,0.251,0.085,5.25008747853095e-10,"FADS3","Progenitor"
"SMAD3",2.7673499845173e-14,3.86967468677228,0.119,0.006,5.47437173937213e-10,"SMAD3","Progenitor"
"IFI27L2",2.7746537876793e-14,0.780551487400468,0.508,0.3,5.48882012278718e-10,"IFI27L2","Progenitor"
"APOO",2.77495790695514e-14,0.784684682111807,0.479,0.249,5.48942173153865e-10,"APOO","Progenitor"
"LRRC1",2.9016598519256e-14,1.71313867952862,0.194,0.048,5.74006351907922e-10,"LRRC1","Progenitor"
"CUTC",2.93214469169456e-14,1.57859120959114,0.209,0.056,5.80036862911017e-10,"CUTC","Progenitor"
"ECHS1",3.06192302714675e-14,0.699415990766004,0.597,0.364,6.0570961323017e-10,"ECHS1","Progenitor"
"RTKN2",3.06703644092076e-14,2.15031625880029,0.148,0.02,6.06721148742945e-10,"RTKN2","Progenitor"
"RPL17",3.12791256482004e-14,0.563131495610476,0.756,0.565,6.187636635727e-10,"RPL17","Progenitor"
"PLPPR2",3.14061090730462e-14,-1.97270759051733,0.08,0.199,6.21275649683e-10,"PLPPR2","IP"
"TMA16",3.14121204247114e-14,0.838239586396212,0.377,0.171,6.2139456624164e-10,"TMA16","Progenitor"
"LAMP1",3.16099645257292e-14,0.921959672810749,0.424,0.213,6.25308318247974e-10,"LAMP1","Progenitor"
"VDAC1",3.17260955335196e-14,0.451013666568811,0.851,0.674,6.27605621844085e-10,"VDAC1","Not Significant"
"IFT57",3.20976268849209e-14,0.936898060115901,0.433,0.225,6.34955255037505e-10,"IFT57","Progenitor"
"TMEM161B-AS1",3.32509238705333e-14,0.713764700014422,0.646,0.429,6.57769776006889e-10,"TMEM161B-AS1","Progenitor"
"RAB9A",3.35467577198503e-14,1.13025120128304,0.296,0.113,6.63621961214079e-10,"RAB9A","Progenitor"
"MEAF6",3.37130485561063e-14,-0.607605262140563,0.68,0.728,6.66911526536895e-10,"MEAF6","IP"
"IFT74",3.49735756112266e-14,1.56963590593365,0.183,0.04,6.91847272741284e-10,"IFT74","Progenitor"
"LIFR",3.55835113615741e-14,1.9698246982821,0.189,0.046,7.0391302175466e-10,"LIFR","Progenitor"
"EVI5",3.6646606371521e-14,1.06246184352165,0.304,0.121,7.24943167241428e-10,"EVI5","Progenitor"
"CHPT1",3.68791642051357e-14,0.849141616555584,0.367,0.161,7.29543626305994e-10,"CHPT1","Progenitor"
"CHD7",3.81112159831665e-14,-0.680649033292788,0.634,0.712,7.53916074578999e-10,"CHD7","IP"
"ACAP3",3.87630827721237e-14,-1.44570568141991,0.156,0.298,7.66811303398151e-10,"ACAP3","IP"
"CHCHD3",4.26159037089793e-14,0.792260813766425,0.488,0.27,8.43027807171029e-10,"CHCHD3","Progenitor"
"GNG11",4.34877989557262e-14,3.07641289586628,0.13,0.012,8.60275638942177e-10,"GNG11","Progenitor"
"CAST",4.34912192693052e-14,2.63717686494213,0.157,0.028,8.60343299585395e-10,"CAST","Progenitor"
"PMAIP1",4.40793117999101e-14,2.33110090888911,0.159,0.028,8.71976946025822e-10,"PMAIP1","Progenitor"
"DAP",4.48685437041952e-14,1.02242210739521,0.322,0.133,8.8758953155639e-10,"DAP","Progenitor"
"POC1A",4.9378551320539e-14,2.62236966038255,0.139,0.016,9.76806502222902e-10,"POC1A","Progenitor"
"EFNA5",5.01158885353205e-14,2.72907276028802,0.172,0.038,9.91392507005711e-10,"EFNA5","Progenitor"
"CD9",5.10335626145246e-14,4.02299839059343,0.118,0.006,1.00954593564053e-09,"CD9","Progenitor"
"GNG12",5.13381973482665e-14,2.60507795334853,0.134,0.014,1.01557221994341e-09,"GNG12","Progenitor"
"PLAT",5.30373416395249e-14,2.88328882757083,0.137,0.016,1.04918469231308e-09,"PLAT","Progenitor"
"RAD51",5.35056233556605e-14,4.56615180773785,0.109,0.002,1.05844824122168e-09,"RAD51","Progenitor"
"PEF1",5.83489358302779e-14,0.75489089814169,0.5,0.27,1.15425864859456e-09,"PEF1","Progenitor"
"NEK6",5.88491235349265e-14,1.82162230437155,0.188,0.046,1.16415336176792e-09,"NEK6","Progenitor"
"EFCAB2",6.04382528706841e-14,1.92791680256753,0.149,0.022,1.19558951828787e-09,"EFCAB2","Progenitor"
"ARPC5",6.14946542055053e-14,-0.701662586355688,0.656,0.702,1.21648724949331e-09,"ARPC5","IP"
"LIPG",6.3375569067551e-14,3.17060947369311,0.128,0.012,1.25369550729429e-09,"LIPG","Progenitor"
"MIS18A",6.35163297027038e-14,1.08051704982869,0.315,0.129,1.25648003417889e-09,"MIS18A","Progenitor"
"C4orf3",6.63392043041485e-14,0.693048738598111,0.649,0.421,1.31232213954467e-09,"C4orf3","Progenitor"
"FAM114A1",6.77098206463042e-14,4.19683768930676,0.112,0.004,1.33943567202519e-09,"FAM114A1","Progenitor"
"CTNNA2",6.79208649314321e-14,-2.8149014489473,0.023,0.103,1.34361055007359e-09,"CTNNA2","IP"
"ZNF503",7.07786475997897e-14,2.04108537126274,0.198,0.054,1.40014320681904e-09,"ZNF503","Progenitor"
"LRIG1",7.39383372655549e-14,1.54393111276344,0.232,0.074,1.46264818778721e-09,"LRIG1","Progenitor"
"RIPK2",7.4037881094034e-14,2.59047999479741,0.153,0.026,1.46461736380218e-09,"RIPK2","Progenitor"
"AGTRAP",7.62606723655525e-14,2.63065681415681,0.146,0.022,1.50858862073536e-09,"AGTRAP","Progenitor"
"CCNB1",7.66752507859287e-14,2.48664731686189,0.156,0.028,1.51678981104724e-09,"CCNB1","Progenitor"
"KIAA1456",7.66941063054756e-14,-2.14616957985465,0.047,0.147,1.51716281093492e-09,"KIAA1456","IP"
"FAM46A",7.75658804419573e-14,4.51394130573745,0.115,0.006,1.5344082469028e-09,"FAM46A","Progenitor"
"PVRL3",7.80222431124492e-14,1.79999121444349,0.202,0.056,1.54343601325047e-09,"PVRL3","Progenitor"
"FAM213A",7.82271085313683e-14,0.668745137776124,0.703,0.517,1.54748866096753e-09,"FAM213A","Progenitor"
"RTN4RL2",7.92140964547395e-14,-2.28225076880412,0.04,0.137,1.56701325606766e-09,"RTN4RL2","IP"
"NUMBL",7.96595458076995e-14,-1.77601527056276,0.085,0.207,1.57582513516791e-09,"NUMBL","IP"
"HDAC5",8.01562653899068e-14,-1.29225583304968,0.212,0.35,1.58565124194314e-09,"HDAC5","IP"
"AXL",8.09612777769497e-14,3.65746735279848,0.116,0.006,1.60157599698362e-09,"AXL","Progenitor"
"MICA",8.64627542611645e-14,4.27758665309443,0.107,0.002,1.71040620479436e-09,"MICA","Progenitor"
"S100A16",8.67412046972639e-14,6.48068531897975,0.103,0,1.71591451132127e-09,"S100A16","Progenitor"
"CENPW",8.98443416560064e-14,1.21365448520575,0.298,0.119,1.77730076663912e-09,"CENPW","Progenitor"
"ATP1A1",9.60304863335928e-14,0.92345224680205,0.398,0.193,1.89967508065113e-09,"ATP1A1","Progenitor"
"ABCD3",9.91032740183174e-14,1.0331836608934,0.279,0.101,1.96046096663035e-09,"ABCD3","Progenitor"
"IDI1",9.92454587407622e-14,0.506100194997933,0.898,0.759,1.96327366480976e-09,"IDI1","Progenitor"
"AC090498.1",1.08576811182647e-13,0.825312218465793,0.465,0.254,2.14786647881512e-09,"AC090498.1","Progenitor"
"DPYSL4",1.09426506447079e-13,-0.996409183489131,0.37,0.497,2.16467515053612e-09,"DPYSL4","IP"
"GUK1",1.12208276646802e-13,-0.633779876492747,0.693,0.732,2.21970412862705e-09,"GUK1","IP"
"GDPD2",1.20161629486557e-13,5.16254023750009,0.106,0.002,2.37703735450306e-09,"GDPD2","Progenitor"
"PFDN5",1.20400107128669e-13,0.344404435802382,0.964,0.922,2.38175491921932e-09,"PFDN5","Not Significant"
"MAP7D3",1.21801501285587e-13,1.84958785445112,0.183,0.044,2.40947729843149e-09,"MAP7D3","Progenitor"
"CTNNB1",1.23318417553723e-13,0.763448663281688,0.598,0.372,2.43948493604774e-09,"CTNNB1","Progenitor"
"ROBO2",1.23991484981804e-13,-1.63552076461533,0.153,0.29,2.45279955591004e-09,"ROBO2","IP"
"LTBP4",1.29566030497e-13,0.785499063935708,0.468,0.256,2.56307521529166e-09,"LTBP4","Progenitor"
"COA6",1.33610772747345e-13,0.768021343980227,0.386,0.175,2.64308830648797e-09,"COA6","Progenitor"
"RALGDS",1.36229992912147e-13,-1.81371308408344,0.077,0.193,2.6949017197881e-09,"RALGDS","IP"
"RNF11",1.38481864587493e-13,-0.98380720259066,0.369,0.487,2.73944824526979e-09,"RNF11","IP"
"PLK3",1.39164458282748e-13,-1.37244163449419,0.111,0.241,2.75295131374932e-09,"PLK3","IP"
"SMAD9",1.39916119030131e-13,-1.69295500615366,0.122,0.25,2.76782066665405e-09,"SMAD9","IP"
"CCDC88C",1.43992987300616e-13,-1.73564663659014,0.139,0.266,2.84846927478078e-09,"CCDC88C","IP"
"FAM161A",1.57142950295239e-13,1.12909171480558,0.289,0.115,3.10860184274042e-09,"FAM161A","Progenitor"
"M6PR",1.60583500221755e-13,0.806504507866075,0.401,0.193,3.17666280138675e-09,"M6PR","Progenitor"
"CDCA2",1.61931724745205e-13,4.86642238339069,0.105,0.002,3.20333337890965e-09,"CDCA2","Progenitor"
"SMIM19",1.67891293486237e-13,0.853506229111206,0.411,0.205,3.32122556774475e-09,"SMIM19","Progenitor"
"FANCI",1.68643219601221e-13,1.70588691935225,0.167,0.034,3.33610017015135e-09,"FANCI","Progenitor"
"PUF60",1.71207500679085e-13,0.531394929375062,0.754,0.535,3.38682677843366e-09,"PUF60","Progenitor"
"PDGFD",1.73110019560645e-13,6.44921106500507,0.1,0,3.42446240694869e-09,"PDGFD","Progenitor"
"ITGB8",1.7324572790291e-13,1.10100080852558,0.29,0.115,3.42714698937536e-09,"ITGB8","Progenitor"
"C9orf142",1.73884664329954e-13,0.749293198352569,0.492,0.276,3.43978642977515e-09,"C9orf142","Progenitor"
"PPP1R18",1.74081170733696e-13,-1.45040538914863,0.128,0.26,3.44367371945397e-09,"PPP1R18","IP"
"HHLA3",1.74514995912586e-13,2.73947827498371,0.129,0.014,3.45225564914279e-09,"HHLA3","Progenitor"
"TSPO",1.75620582094624e-13,-0.871366640234626,0.384,0.515,3.47412635499585e-09,"TSPO","IP"
"LRP10",1.83703269175931e-13,2.6609445282183,0.146,0.024,3.63401807083827e-09,"LRP10","Progenitor"
"SLITRK2",1.84006346030161e-13,1.97277257690788,0.142,0.02,3.64001353716865e-09,"SLITRK2","Progenitor"
"CASC15",1.85135026401444e-13,-1.30757106831697,0.195,0.338,3.66234109227337e-09,"CASC15","IP"
"FDX1",1.94806770254474e-13,0.916217753055158,0.379,0.183,3.85366752917401e-09,"FDX1","Progenitor"
"TMEM134",1.95494171034243e-13,1.02965062390099,0.275,0.101,3.86726569139939e-09,"TMEM134","Progenitor"
"HSPA9",1.99226737175915e-13,0.67164600663848,0.663,0.453,3.94110331481394e-09,"HSPA9","Progenitor"
"EXOSC9",1.99307229952931e-13,1.1051797136843,0.322,0.141,3.94269562292889e-09,"EXOSC9","Progenitor"
"ACTR1A",2.00459086651143e-13,-0.920490156685148,0.454,0.555,3.96548165213292e-09,"ACTR1A","IP"
"DDX23",2.01281095136484e-13,1.04519538912526,0.272,0.101,3.98174262398992e-09,"DDX23","Progenitor"
"DBNDD1",2.020750899814e-13,-2.30611069934633,0.042,0.137,3.99744943001206e-09,"DBNDD1","IP"
"KIAA1524",2.03806213841382e-13,2.24003743763679,0.145,0.022,4.03169452221022e-09,"KIAA1524","Progenitor"
"DPYSL2",2.20803808111177e-13,-0.755115391730091,0.55,0.63,4.3679409320553e-09,"DPYSL2","IP"
"JUP",2.2242534851226e-13,-1.78602740919182,0.065,0.175,4.40001824426952e-09,"JUP","IP"
"TMEM179B",2.22458271792295e-13,1.28669707919391,0.235,0.078,4.40066953259518e-09,"TMEM179B","Progenitor"
"UTRN",2.22958620989912e-13,1.60164713579106,0.213,0.066,4.41056744042245e-09,"UTRN","Progenitor"
"WASF2",2.24923145664825e-13,0.789082120310268,0.392,0.189,4.44942966754157e-09,"WASF2","Progenitor"
"TRA2B",2.35843516656675e-13,0.505694385835086,0.875,0.712,4.66545644650234e-09,"TRA2B","Progenitor"
"GINS3",2.44928642832747e-13,3.63614958127464,0.108,0.004,4.84517841251739e-09,"GINS3","Progenitor"
"SH3GLB1",2.57570499491332e-13,0.883454620282646,0.374,0.181,5.09525962093752e-09,"SH3GLB1","Progenitor"
"NOVA1",2.58561864353092e-13,0.765597352336806,0.631,0.41,5.11487080063286e-09,"NOVA1","Progenitor"
"NPTX2",2.60315198283931e-13,-0.545908794316548,0.076,0.197,5.14955525245272e-09,"NPTX2","IP"
"RUFY2",2.73752939116082e-13,-1.33915436224731,0.243,0.372,5.41538064159433e-09,"RUFY2","IP"
"CBY1",2.76558205493993e-13,1.12308570296865,0.278,0.107,5.47087442108217e-09,"CBY1","Progenitor"
"PRKCB",2.81458177003377e-13,2.19778166743515,0.169,0.038,5.56780565748081e-09,"PRKCB","Progenitor"
"ARIH1",2.84339007667836e-13,-1.21566815521006,0.332,0.451,5.62479424968513e-09,"ARIH1","IP"
"GOLM1",2.91301757313559e-13,0.561333253627945,0.631,0.404,5.76253136317683e-09,"GOLM1","Progenitor"
"CTSL",2.95101402061695e-13,1.44036665311306,0.235,0.08,5.83769593558446e-09,"CTSL","Progenitor"
"KAZN",3.06143427493233e-13,1.22543067149326,0.27,0.105,6.05612928267114e-09,"KAZN","Progenitor"
"DYRK4",3.1218516703022e-13,1.1348656570089,0.298,0.123,6.1756469741918e-09,"DYRK4","Progenitor"
"JAM3",3.29112361880436e-13,1.10553005418792,0.307,0.133,6.51050074271878e-09,"JAM3","Progenitor"
"DNAJB9",3.30420873816673e-13,-0.847435080651373,0.462,0.563,6.53638572584142e-09,"DNAJB9","IP"
"RPN2",3.43169679716941e-13,0.560298422270648,0.735,0.519,6.78858260416052e-09,"RPN2","Progenitor"
"CYSTM1",3.44129409518731e-13,1.26079560412903,0.283,0.115,6.80756797909954e-09,"CYSTM1","Progenitor"
"DCTN1",3.51203232991417e-13,-1.41411484767536,0.138,0.268,6.94750235503621e-09,"DCTN1","IP"
"SWI5",3.57838696794937e-13,1.05342572028458,0.296,0.119,7.07876509999744e-09,"SWI5","Progenitor"
"CRTAP",3.66415059746804e-13,1.1084373207816,0.282,0.113,7.24842271191127e-09,"CRTAP","Progenitor"
"COX7C",3.69472383804964e-13,-0.255814830509882,0.989,0.992,7.30890269642981e-09,"COX7C","Not Significant"
"CASC5",3.70014934519274e-13,3.76085345817048,0.114,0.008,7.31963543466028e-09,"CASC5","Progenitor"
"CORO1C",3.94049080640321e-13,-0.969767951649167,0.319,0.449,7.79507891322683e-09,"CORO1C","IP"
"LAGE3",3.96402121487833e-13,0.801682079660743,0.377,0.179,7.84162676727231e-09,"LAGE3","Progenitor"
"RAI14",3.99508410049666e-13,0.997550292315649,0.329,0.145,7.9030753676025e-09,"RAI14","Progenitor"
"ERBB2IP",4.00189685272373e-13,1.11876462277843,0.251,0.087,7.91655235405809e-09,"ERBB2IP","Progenitor"
"FOSB",4.20548405783943e-13,3.49265076083764,0.114,0.008,8.31928856321797e-09,"FOSB","Progenitor"
"ZNF195",4.36019857390187e-13,-1.12902710813015,0.262,0.398,8.62534481889268e-09,"ZNF195","IP"
"ZNF281",4.40815043719256e-13,-1.06930485646597,0.294,0.427,8.72020319485432e-09,"ZNF281","IP"
"TSG101",4.44574846856412e-13,-0.783937955322465,0.49,0.575,8.79457962051355e-09,"TSG101","IP"
"CDCA3",4.51877011943687e-13,3.33082990317072,0.125,0.014,8.93903105027002e-09,"CDCA3","Progenitor"
"BLVRB",4.58791153417429e-13,0.968293727405199,0.289,0.115,9.07580659690358e-09,"BLVRB","Progenitor"
"NOVA2",4.80419859392106e-13,-1.21384221934568,0.233,0.37,9.50366565849463e-09,"NOVA2","IP"
"PAX7",5.04039275226997e-13,4.46341831692189,0.109,0.006,9.97090494254045e-09,"PAX7","Progenitor"
"FN3KRP",5.12950075396523e-13,1.03860896829149,0.282,0.111,1.0147178391494e-08,"FN3KRP","Progenitor"
"ACTR3B",5.2467358104538e-13,1.34046887229759,0.283,0.117,1.03790927802397e-08,"ACTR3B","Progenitor"
"LMO3",5.43512651886386e-13,0.814522041229007,0.304,0.123,1.07517672796165e-08,"LMO3","Progenitor"
"NFIX",5.45758578220162e-13,-2.0923768320492,0.047,0.143,1.07961961943512e-08,"NFIX","IP"
"BLM",5.49251536484174e-13,3.75021390914539,0.113,0.008,1.08652938947299e-08,"BLM","Progenitor"
"PGRMC1",5.56895030667395e-13,0.510918181487085,0.804,0.63,1.10164974966624e-08,"PGRMC1","Progenitor"
"MAPK8IP2",5.73970522772449e-13,-2.09017479098569,0.063,0.167,1.13542848814846e-08,"MAPK8IP2","IP"
"DDB2",5.87042727430267e-13,1.5954030529687,0.177,0.044,1.16128792340255e-08,"DDB2","Progenitor"
"POLR2B",5.92468298437147e-13,-0.706375205472586,0.456,0.579,1.17202078796836e-08,"POLR2B","IP"
"EEA1",5.93531101905029e-13,1.0069155878922,0.341,0.157,1.17412322578853e-08,"EEA1","Progenitor"
"LINC01551",6.06474632458191e-13,-0.409692368397648,0.501,0.72,1.19972811792879e-08,"LINC01551","Not Significant"
"ADGRB3",6.12404066196982e-13,1.3352231771377,0.23,0.078,1.21145772375087e-08,"ADGRB3","Progenitor"
"LGR4",6.13989288926604e-13,4.8625804344894,0.104,0.004,1.21459361135461e-08,"LGR4","Progenitor"
"FAM136A",6.21745383287555e-13,0.887607691412516,0.374,0.181,1.22993671721944e-08,"FAM136A","Progenitor"
"TRIP6",6.29555342311562e-13,2.07222601017739,0.148,0.026,1.24538637816073e-08,"TRIP6","Progenitor"
"DYNLT1",6.63823388696944e-13,-0.510295113951222,0.766,0.803,1.31317542752029e-08,"DYNLT1","IP"
"NARF",6.68130856553833e-13,-0.815014189820784,0.464,0.561,1.32169646043479e-08,"NARF","IP"
"FANCG",6.81294660548173e-13,1.76681544949421,0.159,0.032,1.3477370974964e-08,"FANCG","Progenitor"
"NEAT1",6.9091990786683e-13,2.60304847752543,0.142,0.024,1.36677776174216e-08,"NEAT1","Progenitor"
"SLC2A4RG",7.26079899591903e-13,1.65070445175995,0.209,0.066,1.4363312573727e-08,"SLC2A4RG","Progenitor"
"HIGD1A",7.27559789472241e-13,0.671824650897066,0.591,0.376,1.43925877553399e-08,"HIGD1A","Progenitor"
"NSMCE4A",7.40512608021306e-13,0.833938335546936,0.376,0.177,1.46488204118775e-08,"NSMCE4A","Progenitor"
"WDHD1",7.62223762530328e-13,2.0982964888259,0.149,0.028,1.5078310470375e-08,"WDHD1","Progenitor"
"CSNK1E",7.91607444206887e-13,-0.77179129187585,0.5,0.594,1.56595784613006e-08,"CSNK1E","IP"
"NUP107",8.22402751405632e-13,0.863476980767041,0.365,0.175,1.62687712283062e-08,"NUP107","Progenitor"
"SMC5",8.5266934593428e-13,0.776299267612782,0.365,0.173,1.68675050012719e-08,"SMC5","Progenitor"
"TIMP3",8.65650655266942e-13,3.15261202723116,0.126,0.016,1.71243012624906e-08,"TIMP3","Progenitor"
"PALLD",8.80633507624447e-13,0.912219654122321,0.373,0.183,1.74206920478268e-08,"PALLD","Progenitor"
"RACGAP1",9.65708856316121e-13,1.53837872013864,0.205,0.062,1.91036525956455e-08,"RACGAP1","Progenitor"
"SUV39H2",9.82707002946089e-13,1.17531868434448,0.268,0.103,1.94399099322795e-08,"SUV39H2","Progenitor"
"TMED4",1.01590271084833e-12,0.649325785382892,0.509,0.284,2.00965874260017e-08,"TMED4","Progenitor"
"UACA",1.02444760414727e-12,2.69386644276631,0.13,0.018,2.02656225052413e-08,"UACA","Progenitor"
"ZNF292",1.03254572216735e-12,-0.715521598027525,0.558,0.626,2.04258194759145e-08,"ZNF292","IP"
"NELFE",1.03363553234951e-12,0.670650032203366,0.517,0.296,2.0447378100938e-08,"NELFE","Progenitor"
"ADAM15",1.03935474177053e-12,2.54608136973293,0.131,0.018,2.05605155017047e-08,"ADAM15","Progenitor"
"KIF11",1.05977498028958e-12,2.96874008480755,0.126,0.016,2.09644686600885e-08,"KIF11","Progenitor"
"ACBD5",1.14150941337265e-12,1.27560864090848,0.234,0.082,2.25813392153377e-08,"ACBD5","Progenitor"
"PLAGL1",1.1803646647465e-12,1.73833677567222,0.181,0.048,2.33499737980153e-08,"PLAGL1","Progenitor"
"STK17B",1.18852467147246e-12,-2.29258215595977,0.058,0.157,2.35113950510681e-08,"STK17B","IP"
"CCDC14",1.20411584623932e-12,0.714112980789063,0.51,0.294,2.38198196703062e-08,"CCDC14","Progenitor"
"ISG15",1.21110921970375e-12,1.85581606300419,0.174,0.044,2.39581625841795e-08,"ISG15","Progenitor"
"ATP6AP2",1.27515069764065e-12,0.613269247681359,0.672,0.451,2.52250311007274e-08,"ATP6AP2","Progenitor"
"PRR11",1.31877442330895e-12,1.77361439122517,0.155,0.032,2.60879956418976e-08,"PRR11","Progenitor"
"DDX11",1.41084761949157e-12,2.4097849118197,0.136,0.022,2.79093876087822e-08,"DDX11","Progenitor"
"SCOC",1.41721830519255e-12,0.595800264526468,0.674,0.471,2.8035412513319e-08,"SCOC","Progenitor"
"WDR54",1.42249390649098e-12,0.682113279753486,0.486,0.268,2.81397744582045e-08,"WDR54","Progenitor"
"MPV17",1.45687059906839e-12,0.62720147611896,0.384,0.185,2.88198141907709e-08,"MPV17","Progenitor"
